Num,Review,Review_type
65364,"маған шайқаста емес, эконом класста сәттілік тілеймін",bad
65365,жоқ бұл қандай тақырыпта ағылшын тілінде cr бағанында,bad
65366,"сіздің досыңыз ең жақсы деп ойлайсыз, бірақ ақымақ болып шығады",bad
65367,"Мен оны әлі де жөндей аламын, мүмкін сіз де табысқа жетесіз, мен сізге сенемін",bad
65368,"Ия, тіпті мысалы, Гданьскідегі супер трамвай, Калининградта ол толығымен өлтірілген",bad
65369,Мен шаштаразда үйдің2 үмітсіздігін тыңдап отырмын,bad
65370,телефондағы құлыптау түймесі жұмыс істемейді,bad
65371,"ыңғайсыз болып шықты, біз сәл асығып, апелляцияны тексермедік, өкінішке орай, редакциялау мүмкіндігі жоқ",bad
65372,"мен қаншалықты шаршадым, мен ұйықтағым келеді",bad
65373,rt финишті барлығы жақсы көрді,bad
65374,сілтеме ашылмайды және мұндай тоқтата тұру қанша тұрады,bad
65375,"rt жігіттер, жақсы хирургқа кеңес беріңіз, қолыңыз ауырады, құламады, ұрмады, ұрыспады",bad
65376,rt un мамандарының мигранттары барлық мигранттар күніндегі радио сияқты құқықтарға ие,bad
65377,кешенді емтихан жұмысы ұйқысыз түн үшін рахмет,bad
65378,және біздің үйден 4 минуттық көршілес аялдамалар бар,bad
65379,"Мен ақырында Twitter туралы ұмытып кеттім, бірақ ff жоғалтқан уақытымның орнын толтыратын ештеңе жоқ",bad
65380,"жарайды, мен лицейге бардым, үйге кеш келдім",bad
65381,rt kick ass ант берді масқара сыпайы морондар,bad
65382,тапсырмалар қазір аз,bad
65383,"менің көзім қатты ауырады, қысым жасаудан шаршады",bad
65384,біздің қалада yuri bashmet концерті ертең 2-ден 5 5 мыңға дейінгі билеттер болады,bad
65385,мен қақпағы мен қалпақшасы керек,bad
65386,shtooooa тіпті мен матчқа cho so TT келемін деп ойладым,bad
65387,"Бәрі де ондай емес, бірақ ұлтшылдар әр отбасында, оның қара қойларынан да тұрады",bad
65388,"сондықтан мүмкін, қарғыс атсын, бұл колледжде жатуға жылыту үшін үйде 1 күн тұрады",bad
65389,"дәмді ақымақтар қазір сирек кездеседі, бірақ міне, олар өте семіз",bad
65390,"Алгебраны қалай алуға болатынын білмеймін, бұл 3 сағат фу-фу-фу алгебраға арналған тестке кететін қорқыныш",bad
